agency,locus,frame,stringency,demkt_intensity,demkt_sacrifice,precarity,collectivism,growth_endorse,community,symbolic,PA,CE,RIA,RSV,AD,PR,CS,SCB,BSE,SPS,CDC,VS,FRUG,MAT,CR,country,PA1,PA2,PA3,PA4,CE1,CE2,CE3,RIA1,RIA2,RIA3,RIA4,RSV1,RSV2,RSV3,AD1,AD2,AD3,AD4,PR1,PR2,PR3,PR4,CS1,CS2,CS3,CS4,SCB1,SCB2,SCB3,BSE1,BSE2,BSE3,BSE4,SPS1,SPS2,SPS3,CDC1,CDC2,CDC3,VS1,VS2,VS3,FRUG1,FRUG2,FRUG3,MAT1,MAT2,MAT3,CR1,CR2,CR3,PA_c,CE_c,RIA_c,RSV_c,AD_c,PR_c,CS_c,SCB_c,BSE_c,SPS_c,CDC_c,VS_c,FRUG_c,MAT_c,CR_c
1,0,1,0.5733953258459782,0.85,0.5,-0.5305718270479969,-1.1144042838160153,-0.6298847547483644,1.6195705016717195,1.0,1.3115200057117136,1.4399874952524454,1.3565091262908888,-0.19711581267470568,-1.0006283994019916,-0.14455379969138926,0.8858287141646121,0.4000347576325736,1.3929900334067247,1.0114294912832813,-1.147243050306021,1.5194625692001384,-0.35730997156933264,-0.24199863334765961,-0.002895522195198723,SE,5.0,7.0,6.0,5.0,5.0,6.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,6.0,3.0,5.0,4.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,1.0,3.0,3.0,4.0,5.0,6.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,1.7914422055201362,1.3515872178764166,-0.7570376846637038,-0.6670241896852677,-0.7667542831448969,-0.00048644053394344185,0.5009423640362798,0.0020673815034734882,1.8029215924725353,0.33057438358652524,-1.6985898357221731,1.0135266402152037,-0.0052861147078600845,-0.33159600693334657,-0.33445086286019143
1,0,1,0.7270018427833483,0.85,0.5,0.11606613119331877,-1.681599991526566,-0.9349269472871561,0.6778814897339676,1.0,0.30990753583886516,0.17471551907179111,2.4138469283735415,0.7025376385265387,1.4438441273691085,0.10855037021855496,1.214868620308871,1.1626827198314371,-0.04593098944858354,0.4261768407887537,-0.04296855667871749,1.0189891966568612,1.5820858889472216,-0.08257916579155057,-2.0513870199839337,SE,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,3.0,4.0,1.0,2.0,2.0,-0.5118406301486104,-0.3331584572577892,0.5044289842197854,-0.6670241896852677,0.770597663010285,-0.00048644053394344185,0.5009423640362798,0.6636294626150276,-1.0365790811307416,-0.34192277310570757,0.3473903930021507,1.352003497728108,2.0245819331105275,-0.33159600693334657,-2.3487095099479194
0,0,1,0.47226593297547576,0.15,0.5,-0.7464895245794696,0.6795950469022114,-0.6880238084878354,-1.5733084843686707,-1.0,1.311764406465465,0.06682923290063231,2.498912031235184,0.5159680718576689,-2.0824727297390195,-0.4623836170724183,1.6580609893517675,0.4814398143585995,1.2195368926831398,0.6135925551755821,1.1971303838864833,2.0760327962491316,0.11957812630177914,-0.09544660860540788,1.2279130684767967,SE,7.0,6.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,6.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,6.0,5.0,6.0,5.0,4.0,3.0,4.0,7.0,6.0,5.0,5.0,4.0,5.0,4.0,7.0,6.0,5.0,7.0,7.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,1.535521890445831,0.003790677769052107,1.0090156517731812,0.006525007851134241,-1.2792049318632908,-0.00048644053394344185,1.5126277947185742,-0.3287136590523036,1.8029215924725353,0.33057438358652524,2.052373916939088,2.367434070266822,0.6713365678982695,0.336187015210585,1.008388235198294
0,1,0,0.25185013590989663,0.5,0.5,-0.9154759721746106,0.8437986095517405,0.23249906114068217,0.47771902549247147,-1.0,-0.31354925183617427,1.9873575531988152,0.9685254672060764,0.21565377431127092,0.47372218854917264,0.11711017836460416,0.3350343722622977,0.9917095452142612,-0.0918438429401146,1.4935151841570113,-0.47224313978772103,0.5975571103134422,-1.1111219766398526,-1.8772451917835948,1.1900774213461915,SE,3.0,4.0,4.0,5.0,6.0,5.0,7.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,5.0,4.0,0.0,2.025485487930099,-1.2616243522170996,-0.3302495909170669,0.0019216899326940501,-0.00048644053394344185,0.24802100636570618,1.3251915437265809,-0.26216980651166616,0.6668229619326423,-0.3346030165726239,1.0135266402152037,-0.34359745601092484,-1.3332705401492442,0.0012589116544300268
0,0,0,0.7564867857388474,0.5,0.5,-0.10906970155627754,-0.5983067673499137,1.090735896852678,-0.8762920040217204,1.0,-1.4799279434904684,-0.004169465027085567,1.394960753859133,1.4876943343153897,1.9037436420100868,1.3669913152601219,0.03587741156326024,-1.0175539805862988,-0.23403036624982915,0.34363167524969324,1.80477808546567,1.1791932672859842,-0.42616417285558106,-0.2919964501024927,-1.3203103260840914,SE,2.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,7.0,6.0,5.0,5.0,7.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,7.0,6.0,6.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,-2.0473625205944415,-1.0070567273114714,-0.25245101711030815,0.34329960661933495,1.7954989604470728,1.2966883166497478,-1.2695071396577353,-1.9826188618311882,-1.552851930876792,0.33057438358652524,1.7113772121517008,1.6904803552410133,-0.6819087973139892,-0.9993790290772782,-1.3415801864040555
1,1,0,0.37767342036719187,0.85,0.15,0.9618355006034098,0.5281320375240965,-0.54825543506892,0.3278684772867843,1.0,1.2413060948866605,0.13258608184735687,1.7546482801893997,0.8393584772216962,-0.7936108500508361,-0.32451661775967944,-0.03406054391192259,0.18804006763518025,-0.870834768651967,1.0489917979611332,-0.6979372127261767,-0.10783623289024213,0.36388171045027035,-1.2963228248267922,0.38480221016077293,SE,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,2.0,2.0,3.0,4.0,5.0,4.0,1.0236812602972207,-0.6701075922846301,0.5044289842197854,-0.6670241896852677,-0.5105289587856999,-0.2599213919706817,-0.257821708975441,0.0020673815034734882,-1.294715506003767,1.0030715402787587,-0.675599721360011,-0.34038078983641495,0.6713365678982695,-1.6671620512212098,0.33696868616905107
1,1,1,0.052786046911100774,0.5,0.85,-0.4530631324343733,-0.43632801540447574,0.6957774478518931,1.2623357908696669,-1.0,0.8045797342771362,0.20371480244554274,1.221093902363709,-0.11675234545681967,-0.6337334792603894,-1.3733856156311464,0.5340307610189183,1.7963750684527784,1.3627777507291616,0.9204267437591164,-2.319292782027911,1.4942251381731548,-0.6200850281620984,-0.39944792025194703,-1.2142559621405324,SE,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,7.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,6.0,6.0,6.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,0.7677609452229155,0.340739812795893,-0.25245101711030815,-0.3302495909170669,-0.5105289587856999,-1.2976611977176349,-0.7636644243165882,1.3251915437265809,0.5122394681074093,-0.0056741947595909305,-1.6985898357221731,2.0289572127539177,-0.6819087973139892,0.002295504138619457,-0.6701606373748125
1,0,1,0.3059405820070635,0.5,0.15,-1.6001205963674123,0.6725862917771528,-1.486126184884784,-0.5423287223480799,1.0,1.9623522344229711,-0.22515848745572595,3.0283623524306233,2.988005356342141,-0.8557237444705494,-1.3374999651013857,2.1140602160748,2.5018939680863475,0.17594123748018753,1.4102423825488681,-0.4748182770007111,-0.31654177024049157,1.5599553647120126,-0.6168516578113645,1.0639259260193177,SE,6.0,6.0,6.0,6.0,3.0,3.0,3.0,7.0,6.0,6.0,5.0,6.0,5.0,5.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,6.0,6.0,6.0,4.0,7.0,6.0,6.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,6.0,5.0,6.0,2.0473625205944415,-1.0070567273114714,2.0181889868799727,1.353623402923938,-1.7916555805816847,-0.7787912948441582,1.5126277947185742,2.3175346653939117,-0.5203062313846913,0.33057438358652524,-1.0165964261473985,-0.0019039323235101606,-0.0052861147078600845,-0.9993790290772782,1.679807784227537
1,0,0,0.10321777026515078,0.15,0.85,-1.0211722427469696,-0.9312774744050394,0.4871828363876265,1.3507585627884937,-1.0,0.3357057212302365,-0.010173191109734525,0.8836663840891632,0.3052046465814545,0.237893899290317,1.2060224511676554,-0.3086585650031343,-0.3553583286723413,-1.7601599028836228,-0.2924911086957318,-0.7649737312024583,-1.0251655361381835,0.21011556467950554,0.11337443832809058,1.2006127797339448,SE,4.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,6.0,4.0,6.0,0.0,-1.3440058623383127,-1.2616243522170996,-0.6670241896852677,-0.25430363442650294,0.2589485109027948,-0.5107430666460145,-1.3210567807196345,-3.101670480114943,-0.6781713514518238,-0.675599721360011,-1.017334504862224,-0.34359745601092484,0.002295504138619457,1.344098009712915
0,1,1,0.5699441522209852,0.5,0.85,-0.9033636327827121,-0.1543005235752694,1.7701508358148896,2.0650555402314903,1.0,0.0049904876941196386,0.8741535823961779,1.134612395124876,1.2532999120509518,-0.6799976545706791,-0.07166275102359632,0.750110897907712,-0.004246935147132258,0.784206886763368,2.021977637059671,-1.793253383174377,0.49578885065231876,1.0052093284342765,1.0404801693197778,1.1356789421186826,SE,4.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,7.0,6.0,5.0,3.0,4.0,5.0,4.0,4.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,-0.2559203150743052,0.6776889478227347,-0.7570376846637038,1.0168488041557373,0.258147014291891,-0.00048644053394344185,0.7538637217068533,0.33284842205925014,1.2866487427264848,2.011817275317108,0.006393688214763604,0.6750497827022994,1.347959250504398,1.3378615484264826,1.344098009712915
0,0,0,0.6282832336012855,0.5,0.85,-0.7414224743824452,-2.2624837465978946,-0.9865297402756187,0.23735324653690348,-1.0,0.04899537231477308,-0.4246621344427078,2.617685781676207,0.1950897041094914,0.5439655141364069,0.5100772814862657,0.8768978911973155,1.464803352868198,1.5711120396593778,0.7673459741513109,0.5471763830343584,0.6285721424478403,-0.09771460881470889,1.582601695751749,-1.158743651987518,SE,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,5.0,6.0,2.0,3.0,2.0,-1.0236812602972207,-1.3440058623383127,0.7567223179964833,-0.3302495909170669,0.0019216899326940501,-0.2599213919706817,0.24802100636570618,1.6559725842823585,0.7703758929804345,0.33057438358652524,0.3473903930021507,0.33657292518939413,0.6713365678982695,1.671753059498449,-1.6772899609186764
1,1,1,0.6110977570657005,0.5,0.5,-0.15504037630029754,-1.1001154318734252,-1.3823039894136024,1.7939735639482095,-1.0,0.9526537522455842,1.339418282585846,2.434728396066724,1.244934203506301,-0.5658647062840904,-1.0242443532332082,1.805015940642879,0.2846634849384264,1.7847214591985712,1.292713540626543,-0.9353246443290131,1.025799768618639,-0.1701355509513427,-1.437824128729334,0.5823028249091896,SE,5.0,4.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,6.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,6.0,0.7677609452229155,1.3515872178764166,0.5044289842197854,0.34329960661933495,-0.7667542831448969,-0.7787912948441582,0.7538637217068533,0.9944105031708043,1.54478516759951,1.0030715402787587,-0.3346030165726239,1.0135266402152037,-0.34359745601092484,-0.9993790290772782,0.672678460683673
0,1,1,0.3599451582786962,0.5,0.15,-0.375062915148163,-0.7329794900951072,0.4764882874514106,-1.2543263930016613,1.0,-0.2076421506235026,1.1330318297061892,0.9477274375187623,-1.0567180820087114,1.3618840087031703,-0.2548028707090535,0.050655172852147934,0.5518540779036306,-0.8181668407582213,0.6438096238955211,0.2717070252873678,-1.689556238536196,1.7718035422928367,0.3248324231627941,0.8723002188775428,SE,2.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,4.0,3.0,4.0,4.0,6.0,1.0,3.0,4.0,7.0,7.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,-0.5118406301486104,0.003790677769052107,-0.504744350887006,-0.6670241896852677,0.770597663010285,-0.51935634340742,-0.7636644243165882,-0.3287136590523036,-1.294715506003767,-0.0056741947595909305,0.6883870977895387,-1.3558113623751287,2.7012046157166574,0.6700785262825515,1.008388235198294
0,0,1,0.75220575727097,0.5,0.15,-0.3898427127773444,0.3302105370445361,-1.4244618919570757,-0.5877739792851873,-1.0,0.2239224016816907,0.6946553117565667,2.8663711385427213,1.6662100891258704,1.116229616849877,-0.9360726882024679,0.37087740038647143,1.1782389397697455,1.0280768815667776,-0.6813448253140815,-0.42407033971844205,-1.17013759800986,0.6190789722709811,0.9941264688730052,0.8568436272267486,SE,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,2.0,4.0,2.0,1.0,3.0,3.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,0.2559203150743052,0.003790677769052107,0.7567223179964833,0.34329960661933495,-0.25430363442650294,-1.0382262462808964,-0.7636644243165882,0.33284842205925014,0.7703758929804345,-0.6781713514518238,-0.3346030165726239,-2.032765077400938,0.6713365678982695,0.336187015210585,0.672678460683673
1,1,0,0.9156178948446053,0.85,0.5,-1.086828732169283,-0.3611864149491856,-0.6433255172392139,2.0356248765005844,1.0,1.2577862435520617,1.1587286480344368,1.8505256567163448,2.8923693667197,0.8523038421307929,1.9862316727365716,0.35447425821854606,-0.563761963068927,-0.023480462891528837,1.119264192777653,0.13697406042265203,-0.14826488773661964,-1.6500485883590528,-1.3619372692352962,0.4871551393694325,SE,5.0,5.0,6.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,6.0,7.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,0.7677609452229155,0.340739812795893,-0.00015768333361029275,2.0271726004603403,-0.5105289587856999,1.0372533652130096,-0.7636644243165882,-0.9902757401638573,-0.26216980651166616,0.6668229619326423,0.006393688214763604,-0.34038078983641495,-1.696842821223183,-0.9993790290772782,0.33696868616905107
0,1,1,0.8309111901753653,0.5,0.5,0.13147536304231278,0.29579400893055524,0.3415859422503774,0.8921879037341223,-1.0,1.3447303082694992,2.150101607878381,3.0871615036377262,0.8549387944482959,1.5420547470203205,1.6263094730979866,1.1397867209836212,0.8493520272647987,-0.5216915129672376,1.4798022138203901,-0.14661939207424524,0.815751321419088,0.44575628071581125,-1.4854332036029134,-0.22437381373310739,SE,4.0,6.0,5.0,5.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0,6.0,4.0,6.0,3.0,2.0,2.0,2.0,3.0,6.0,6.0,5.0,4.0,3.0,4.0,5.0,6.0,4.0,6.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0236812602972207,3.0363328930106226,1.0090156517731812,0.006525007851134241,1.5392736360878758,1.2966883166497478,1.2597064370480004,0.33284842205925014,-1.8109883557498172,1.6755686969709918,-0.3346030165726239,1.0135266402152037,1.0096479092013337,-0.9993790290772782,-0.33445086286019143
0,1,1,0.8082193497515063,0.5,0.85,-0.05732712813723706,-0.6217707599678841,-0.2700122770559683,1.0433380429018113,1.0,0.7887830841830616,0.829271010277949,2.2248660831940956,1.1502033161757483,0.2904294568049489,-0.5388996484775348,1.5021135276453894,-0.6574004361620149,-0.06335138554761044,-0.4141030886313918,0.24769591552944037,0.4636394292811152,1.41323565348558,-0.6701743507490634,-1.1821239988154801,SE,6.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,5.0,6.0,5.0,4.0,3.0,4.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,6.0,7.0,3.0,3.0,3.0,3.0,2.0,3.0,0.2559203150743052,0.003790677769052107,0.7567223179964833,0.006525007851134241,0.0019216899326940501,-1.0382262462808964,1.2597064370480004,-0.3287136590523036,-0.7784426562577165,-0.34192277310570757,0.3473903930021507,-0.0019039323235101606,1.6862705918074634,-0.9993790290772782,-1.3415801864040555
1,1,1,0.5475229690617184,0.15,0.15,0.006149548479044031,0.4979550386025114,-1.3220438890346098,-0.7406291881257008,-1.0,0.2697855230738565,0.8573797219888862,2.9474627991862943,-0.4937254045582029,-1.0168225587932256,-0.31686218028801716,1.3798720521636691,-0.7134762495451531,1.3134191361234184,1.3535107666049768,0.23766414686674764,1.5172414676588306,-1.109072735707164,0.033290023038169914,-0.9329178604448572,SE,4.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,6.0,2.0,1.0,4.0,-0.2559203150743052,0.340739812795893,0.7567223179964833,-1.6773479859898708,-1.2792049318632908,-0.00048644053394344185,0.7538637217068533,-1.3210567807196345,0.7703758929804345,1.0030715402787587,0.006393688214763604,0.6750497827022994,-1.3585314799201187,0.002295504138619457,-1.6772899609186764
0,0,1,0.6315127436796716,0.15,0.5,0.02598248438233508,0.7871656849903852,-1.9345333085938397,0.06477930108009711,1.0,1.0643014859573794,0.18700759810138412,3.4582058391033814,0.8758153940558977,-0.3913809613869963,-0.5907286836726171,2.390179883806318,1.0573069700581446,1.524997844943519,0.835143170991647,-1.2231333379438944,1.6466145625445425,1.1402408779490623,-0.6512397455347451,1.4228304050910432,SE,5.0,4.0,5.0,4.0,4.0,4.0,3.0,6.0,6.0,6.0,7.0,4.0,2.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,6.0,6.0,6.0,6.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,2.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,3.0,4.0,5.0,6.0,4.0,0.5118406301486104,-0.3331584572577892,2.2704823206566704,-0.6670241896852677,0.258147014291891,-0.2599213919706817,2.0184705100597213,0.0020673815034734882,0.7703758929804345,0.6668229619326423,-1.0165964261473985,1.352003497728108,1.6862705918074634,0.002295504138619457,1.008388235198294
1,1,0,0.7699580983553587,0.15,0.15,0.15221205877629695,-0.3245749612483508,0.2895403852316477,1.0167138660405906,1.0,1.423214361512658,0.00030236057669830174,2.8813672818384117,2.0276301545543047,2.665396271091293,2.1306462328957423,1.0803081788468007,-0.14742523005421915,-1.4473063522234986,-0.49157476563552566,-0.23313439042606704,-0.3428944440634064,0.7299980816600139,-1.0493013423353639,-0.23559140141760743,SE,6.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,6.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,4.0,4.0,6.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0236812602972207,0.003790677769052107,1.261308985549879,0.6800742053875366,2.05172428480627,1.8155582195232245,0.24802100636570618,-0.9902757401638573,-1.8109883557498172,-1.0144199297979404,-0.675599721360011,-1.017334504862224,0.3330252265952042,-0.6654875180053121,-0.6701606373748125
0,0,0,0.5145950716574401,0.15,0.85,-0.7332264037581747,-0.9014494351625513,-0.16836826201304975,0.904089005809809,-1.0,-0.6165168923196771,-0.21410315193098506,1.1570175138932541,0.7693777877654357,1.436810812523573,-1.267759700767776,0.26819019244036824,-0.3257186689120738,0.5348568024550546,-1.3186525968672933,-0.9841514034394641,0.19780764951789448,1.1647529873816758,0.4899878039138732,0.1324129234283049,SE,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,6.0,4.0,4.0,5.0,4.0,3.0,6.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,6.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,-0.7677609452229155,-0.6701075922846301,-0.7570376846637038,0.6800742053875366,0.514372338651088,-1.557096149154373,-0.257821708975441,0.6636294626150276,1.0285123178534596,-1.350668508144057,-0.675599721360011,0.6750497827022994,1.0096479092013337,0.336187015210585,0.0012589116544300268
0,1,0,0.3782514703681433,0.85,0.15,-0.7027894737283474,1.9277774838231487,-0.50327736351415,0.8550499360024575,-1.0,0.04496569541945683,0.9394804154216091,1.8140409739395622,1.280450289658513,0.4839445551494538,0.06573375784987555,0.13413753890399704,0.41744336927643627,-0.45479251047807845,0.264086405553673,-0.9339852427597567,0.30068719707580677,0.16456068765618165,0.8479853377970192,-1.3747002512067714,SE,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,0.0,0.003790677769052107,0.25213565044308756,0.34329960661933495,-0.25430363442650294,-0.00048644053394344185,-0.5107430666460145,-0.3287136590523036,-1.8109883557498172,-0.6781713514518238,-0.675599721360011,0.33657292518939413,0.3330252265952042,1.003970037354517,-1.3415801864040555
0,1,1,0.7652042376964295,0.5,0.85,-1.9236453015092487,-1.9498248574275943,0.5064429879204053,0.9876057943987107,-1.0,-0.4200111005611673,-0.45509007705743043,2.7051813602653523,2.7437551385696812,-1.020830565916604,-0.3604635110213425,1.0008501353461765,0.7143211613925577,0.6969889187190033,-0.15659844891831665,-0.5754703411334754,1.2222063025844665,0.6548606289287817,0.6081218731962366,-1.1872125106936873,SE,2.0,2.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,6.0,5.0,6.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,-1.535521890445831,-0.6701075922846301,0.25213565044308756,1.6903980016921396,-0.7667542831448969,-0.00048644053394344185,-0.004900351304867399,0.33284842205925014,-0.26216980651166616,-0.34192277310570757,-0.3346030165726239,1.352003497728108,0.3330252265952042,0.336187015210585,-1.3415801864040555
0,1,1,0.0777784687902948,0.5,0.85,-0.517800701163874,-0.467628732351283,0.7295535001949729,1.8490108916978172,-1.0,-0.6628328977196316,1.1900725020485445,1.2168191194988112,0.2237370038951897,0.06003931775011129,-0.4524255134181646,0.5979848669627004,-0.8990328251562933,0.7823228941030183,-2.5384410447107646,0.630460067495528,0.48142992383567623,1.7805139390310052,-1.6176874127707581,1.95472397643943,SE,3.0,2.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,5.0,5.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,1.0,2.0,2.0,6.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,2.0,1.0,5.0,5.0,5.0,-1.2796015753715257,0.340739812795893,-1.0093310184404016,-1.003798788453469,-1.0229796075040938,-0.7787912948441582,-0.004900351304867399,-1.3210567807196345,0.25410304323438415,-2.3594142431824063,1.3703805073643127,-0.34038078983641495,0.6713365678982695,-2.0010535622931758,1.008388235198294
